,content,num_like
6366,mhy：快来氪金吧🤡们[呲牙],3
6367,"我现在上线看到她们

满脑子都是她们穿兔女郎在外服跳舞给别人看的样子

这游戏太厉害了",654
6368,敢做不敢当?还控评，就这德行还有脸让国服玩家掏钱啊?剑不剑呀?[阴险][阴险][阴险],4
6369,赶紧删，删到4000+😅,4
6370,朋友，来当骑士君吧。不要让回忆和无所谓的坚持束缚住你，来当一个全世界都喜欢你的，一个真正的主角吧。[洛天依_爱你哦],5
6371,"北方的十字星，如钻石般闪耀在银河深处。
那清冽的星光流淌过舞台，朦胧了公主的轻纱，照亮了骑士的白羽。
天鹅的童话，是少女心底最浪漫的秘密。

琪亚娜「圣女祈祷」服装「冬之公主」即将登场！[doge]",3
6372,好 上一条评论活了7分钟 杀疯了杀疯了[笑哭][笑哭],3
6373,"大致剧情就是圣芙蕾雅一群人去天穹度假
姬子符华去神城的那啥玩牌赌，本来大赚想乘此机会经济独立，结果那边的老板胡狼用作弊器让圣芙蕾雅倒欠钱
然后圣芙蕾雅的人就被抓起来了，八重樱是里面的荷官，她知道内幕，于是把自己的店抵押了，把圣芙蕾雅的人赎出来，准备让她们帮忙开party提高自己店的人气
奥托派人去调查休伯利安的偷电事件【其实是爱酱偷偷摸摸玩游戏私服的原因】，也就是不灭组到了八重小屋
结果晚上胡狼带着渡鸦去小屋搞事情，被发现了，然后板鸭整了个虚拟世界让胡狼玩牌，让胡狼主动使用了作弊器，真相大白，危机解除，但是东西都准备好了，party不开不行，于是就有了兔女郎live那个
最搞笑的是凯文奥托老杨都被神秘邀请函请过来看跳舞（包括舰长）",4
6374,".                        /´ /) 
                       /¯ ../
                     /... ./
                    /... ./
              /´¯/&#39; ...&#39;/´¯`.¸
          /&#39;/.../... ./... ....--
        (&#39;(...´(... ....... ,~/&#39;...&#39;)
         \.......... ..... ..\/..../
           &#39;&#39;...\.... ..... . _..´
             \....... ..... ..(
               \..... ..... ...\
     死    吧   ，煞    笔    策   划34",4
6375,我理解你，你靠原神发了财，生意做的很好，生活过得很好，有mxz和mwb保护你，你不需要我这种.....“米黑”。但是，现在你来找我说“米黑阁下，请不要再带节奏了”。但你对我一点尊重也没有，你并不把我当玩家，你甚至不愿意叫我一声“舰长”。你在外服卖肉赌博毁人设的时候却来到国服，请我为你多氪金[翻白眼],3
6376,怎么说呢，扣券都买了。这次小八的皮肤拿完，再看嘛[吃瓜],4
6377,你让我怎么继续再喜欢下去？唉[难过],3
6378,"👴在碧蓝航线，佳丽三千！
👴在瓦罗兰，注视一切！
👴在四叶草剧场，一呼百应！
👴在平安京，万民来朝！
👴在战双，南征北战！
👴在方舟，万人敬仰！
👴在公主焊接，👴就是天！
👴在纯爱黄油，好歹是主角！
🤡在崩三，隐身🤡
（欢迎补充）
续一手",5
6379,"建议使劲洗的mwb看一下:最近的热知识，崩坏3的开发运营情况:

开发商→miHoYo

运营商→国服:miHoYo、台服:miHoYo、日服:miHoYo、国际服:miHoYo、韩服:心动网络。建议复制，还在扯独立运营、代理这种尬洗都给他们科普一下。

还有扯什么质量的，不是每个人都只要够s就***好吗?同人无论咋样同人看看笑笑就算了，官方号发不是坐实了把人设当机卖?

还有看视频:《崩坏3国际服》三周年庆祝视频,国服配音小姐姐都给复每女兔神们下场对号入座了，已经没什么好说的了

日服已经确定3**会.上mv。

台服瓜，台服补给出的是上中下圣痕自选箱，国服就靠硬歪，概率还比国服高。

请大家复制起来。",3
6380,"默默点了个踩
希望mwb能搞懂一件事，你们也是玩家
尽管他们节奏带得多难听
最终目的
都是为了让这个游戏规则变得更有利于崩3玩家
不论国服还是外服
可能有人直到脱坑也没搞懂吧",4
6381,"首先明知国内上不了为什么还要写出来？况且为什么那么多剧情可以写偏偏要写这种毁人设的剧情？女武神黄赌毒沾了两个，对人设来说合适吗？
【崩坏3/观前务必阅读简介】天穹夜之旅 国际服3周年限定纪念剧情
姬子赌博暂且不说，首先这里面有休伯利安，几个人还是女武神的身份，符华在胡狼把姬子灌倒后，明明可以全身而退，居然还想着靠赌博让圣芙蕾雅经济独立，输光了赢来的钱后居然还想着赌一把让前面输的一笔勾销，最后差点把休伯利安输出去了
我知道符华以往除了女武神、赤鸢仙人、班长的身份之外还有游戏迷的特性，但是这个剧情里在赌场完全跟个赌狗一样的想法我是没想到的[吐]劝人氪金:为爱买单
需要甩锅:她又不是你老婆
                               ——节选自《立体防御理论》",3
6382,原来如此  这就世界第一骇客的删评速度嘛？[怪我咯],4
6383,讲真的我都不知道你游怎么弄的这个ch真的阴间，烂活不断,3
6384,她穿着兔女郎的衣服，拿着黑渊白花，一定很好看吧[星星眼],132
6385,"看了一个多小时的评论没一个帮着你说话的，你就应该知道是怎么回事了吧？
我本人也是一位老舰长了，不信的私信我，给你发uid和截图。对于这次的事，我只想说请你们好自为之，你们再怎么骗氪，都有人买单，是因为他们对角色的爱，你如果连这最后的底线都去触碰，那你们也就离完蛋不远了。
最后，我希望不要再毁掉崩坏这个ip了，毕竟它也是我第一次为之心动的故事",5
6386,在当前国际环境下，中国人是有怨气的，劝贵公司好自为之，别成了出气筒了,3
6387,算了，👴🏻累了，你mhy爱听不听，数值做的一塌糊涂，平衡做的一塌糊涂，玩家游戏体验不好好优化，反倒在骗氪逼氪上发扬光大，用人设紧紧拉住玩家逼他们为爱买单，用饭圈效应培养孝子，分化玩家，对玩家的反向熟视无睹，就这你还要在人设上再踩一脚，现在还有人在评论区坚持不懈的洗涤，还什么为了美好的未来而战，怕是为了收割饭圈的钞票而战吧？还国产之光呢，真不知道怎么有人说得出口。,3
6388,纯新人，爷的兔女郎在哪,3
6389,"太阳出来我穿花嫁
月亮出来我穿兔女郎咯
崩坏3是唯一一边卖玩家角色婚纱，一边让角色出去当兔女郎卖肉，同时还维持着高冷百合人设的游戏，我愿称之为二次元新约——后宫、lv nu、百合三位一体，前无古人后无来者的绝世神作。",3
6390,清明节快乐！,3
6391,就当她们去学技术了,3
6392,评论区太好玩了，[傲娇]这不比崩三有意思,5
6393,她穿着兔女郎的衣服，拿着黑渊白花，一定很好看吧[微笑],146
6394,"😅冲了这么久还没动作，只想删评，我能认为您是默认了此次的人设改动吗？默认了差别对待是吗？
这话对于只看后台数据的ch来说，恐怕还是能起点威胁的作用对吧？
毕竟啊 如果默认了改动，那就代表着 人心烧没了，烂掉了整个崩坏ip，以后啊  修好这破烂的崩坏庙恐怕也没啥用了。",4
6395,一边冲一边充，想装死就装死，热评就删，反正死宅愿意充钱对吧，虽然我不是很在意兔女郎视频，但是这不仅仅是一个兔女郎的问题，这都堆积了多少版本的恶性问题了,3
6396,看我名字，你mhy应该知道怎么做了,3
6397,我就好奇明天国际服会发视频吗[微笑],3
6398,姬子别回归了，也可以关服了，反正人设崩了,3
6399,不是，冲就冲，角色厨是真的难受啊，喷喷c和yy，与角色无关啊,3
6400,事情到这地步已经和剧情没什么关系了，主要是冲官方的态度为什么要出一个国服上架不了的活动，跳舞一定要兔女郎么，漂亮点的小裙子不行么？原神可以全球统一为什么崩坏三不行。,3
6401,"我发现这985ch耍小聪明还蛮精的，只要不发话，装死删评，相当这么多人对着一个死人输出，然后剩下的就是派水军和自己养的mvb不断内斗，跟你耗着，然后后台搭着板凳看流水，只要流水没降多少就是稳赢。
毕竟恶不恶心无所谓啊，那东西反正不影响流水，基本上就可以无视的。",3
6402,"复制来的
如果创作者自己都不尊重，不喜爱自己的角色，又怎么可能指望玩家尊重、喜爱自己的角色呢？
我已经看到很多人的评论被删了，不知道是官方删的还是被角色厨举报了之后b站删掉的，也不知道我的评论还能留多久。
首先我觉得真没必要自欺欺人，别再自己脑补ntr了，也别带其他的节奏了；其次，国内外运营没统一，这个引起不满居然没个解释我是真没想到；而且国内靠的就是人设，靠的就是你们赋予角色的形象来赚钱的，但是为什么要自己把这些毁了呢？在商言商，那外服能多赚多少呢？国服又少赚了多少呢？就算赚了，伤害到的不还是角色厨的心吗？
米哈游，为什么你总是靠消费、摧毁角色厨力来赚钱啊？？？",3
6403,比你游还要司马的只有赛尔号和明日之后了,3
6404,"很多热评，不是被删，而是被人恶意刷了大量都踩，造成了评论被删的感觉，很显然，夹在中间的这批人在刻意制造玩家和米哈游的对立，这批人是谁，大家心里都有数，但是，归根结底，还是米哈游你最近在作大死，不然别人耍踩也没用不是？各位hxd们冷静一下，事情本不应这么大，我作为影视后期的从业者，外服这个兔女郎视频的质量一眼就看的出来，绝对不至于是米哈游自己做的，大概率是外包出去的，而接下外包的乙方恐怕是没有做好前期了解，没有理解人设就直接做了，而米哈游的审核又偷懒放行了才出了这种问题。
但是！但是！但是！我丝毫没有替米哈游开脱的意思，这种事归根结底，是最近rz操作太多，积怨太深，从落地超限开始，到冰律boss，到黑符折剑套，到兔鸭，到黑渊白花，再到这次版本限定的骗氪648，崩三这么作死都没真正崩盘，我只能说老底太厚，那么问题来了，兔女郎视频本不是什么大事，你们能背冲成这样，那么你们的老本能吃多久呢？还是说，崩坏三，已经是你们的弃子了么？",4
6405,"接力

友商看了看评论区，高兴的取消了水军的订单。
笑死 根本就不需要水军。",3
6406,你们米哈游是官方，人设都是你们深深烙印在每个喜欢崩坏三的玩家心里的，“同人做兔女郎什么的毫不在意，因为是同人作品都是自制，你是官方，公然这样就不行，你不能因为原神为崩坏三再次外服引流你就这样搞媚宅，你原神做出一副听取玩家建议的脸面是因为你全球服同步了，人玩的多了，出圈了，有本事了挣大钱了，谁看不出来啊，继续崩三不把玩家当回事崩二散养，能不能爬啊，恶心”,3
6407,"我现在上线看到她们

满脑子都是她们穿兔女郎在外服跳舞给别人看的样子

这游戏太厉害了，个人真是感觉，你让我以后怎么直视号上的角色",3
6408,其他我不在乎，但符华会穿兔女郎这件事真的是人设崩的不能在崩了,3
6409,"大家好，我是湘西赶尸人，麻烦大家让一下道，麻烦大家了，谢谢大家，请大家见谅！      
                       @崩坏3第一偶像爱酱
                     @崩坏3第一偶像爱酱
                  @崩坏3第一偶像爱酱 @崩坏3第一偶像爱酱  
               @崩坏3第一偶像爱酱     @崩坏3第一偶像爱酱 
             @崩坏3第一偶像爱酱          @崩坏3第一偶像爱酱 
         @崩坏3第一偶像爱酱               @崩坏3第一偶像爱酱   
       @崩坏3第一偶像爱酱                    @崩坏3第一偶像爱酱  
     @崩坏3第一偶像爱酱                      @崩坏3第一偶像爱酱 
   @ 崩坏3第一偶像爱酱                         @崩坏3第一偶像爱酱
来了来了，大家让一让啊大家让一让，大过年让大家挨着了还是有些晦气的。
(复制)扎不多得勒",3
6410,她披上洁白的婚纱，脑海中却浮现的是昨天晚上她和姐妹们穿着暴露的兔女郎在夜店里的疯狂……(转自被删热评),3
6411,"总结at立场护盾了 
严于律己 外服买断 外包 米忽悠不知情 我看了质量就那样 不玩滚出克 万氪以下不算入 氪金母猪还没说话呢 就一个兔女郎 不玩了别带节奏 带节奏的肯定是tx水军 审核盯着米忽悠不给过",3
6412,"发一条友善的评论
爱酱去哪了？[哦呼][哦呼][哦呼]
mhy:爱酱去接客啦。[阴险][阴险]
我也要！[喜欢][喜欢]
mhy:我们不接 中国人[傲娇][傲娇]
我：[热词系列_我哭了]
真的，这波操作我直接服
我崩三80级，锁没开，就想着普普通通玩游戏，不做强度党，原神也54级了，自认为等级都不低。
这次烧鹅皮肤好看是好看，毕竟测试服一上线就一堆玩家期待，但是你这前两天刚在外服发完一段人设炸裂的兔女郎，之后就把婚纱安排上了？
黑渊白花也是，原本在过主线的时候都被塞西莉亚给圈粉了，齐格飞的天火出鞘也是震撼到我了，黑渊白花一个情怀可以拉满的武器就这样被随便安给了s鹅？还是新的毕业武器？主要是你之前才up的她的武器啊！这怎么敢的？",3
6413,登舰1400天，氪金2w多，思来想去，今天我终于决定弃坑了。弃坑这玩意还要发个评论确实挺矫情的，但我还是忍不住想留下我最后的足迹。作为剧情党（或者说舰长线剧情党，现在废拉不堪的主线我实在看不进去），丽塔生日和德丽莎生日已经把我干碎了，鸭鸭接客图也是ex到了我，兔女郎视频。。仁者见仁，智者见智，反正我是麻了。还有怀旧的工坊，黑渊白花等等，ch我承认，你赢了，你ex到我了，我忍了4年，今天终究是忍不下去了，或者说，现在崩三有啥动作我都觉得索然无味了。我也不管骇兔剧情里舰长有啥戏份了，这个版本的幺蛾子我确实遭不住了，所以，拜拜，爷走了，一个玩家弃坑对你游来说当然p都不是，但是对我个人而言，我认为这将是我玩手游以来做出的最明智的决定。我完全可以去别的手游当人上人，何必在这被天天跳脸？最后，祝崩三越来越好，各位舰长人物十连必出，武器圣痕不歪。一切关于崩三的官号全部取关了，我只觉得吵闹。,445
6414,剧情里的那些个牺牲苦难感动开心，现在都已经被打的稀烂了，感觉完全没有意义，本来这游戏来来去去就那么几套操作，该腻的早腻了，还在继续玩就是为了角色，想要一个善始善终，结果就这，角色崩了，心态也崩了,3
6415,把我以前那些眼泪和感动还我，钱不钱的无所谓就当是赏花子了,3
6416,让我看看谁还说洗的，给我找出一个5级以下的号出来[吃瓜][吃瓜],3
6417,穿完兔女郎直接穿花嫁是吧，pixiv刘备区某文章诚不欺我[嗑瓜子],3
6418,这么多人退坑了我上个寂灭上个二挡应该很容易吧,3
6419,不是兔女郎？[偷笑]不是兔女郎？[偷笑]不是兔女郎？[偷笑]不是兔女郎？[偷笑]不是兔女郎？[偷笑],3
6420,被骂到1.1万了，CH不出来解释一下，运营真就装死，装到底?,3
6421,"骂ch的人都被带着节奏骂兔女郎了，冲都能冲错，只能说玩家不团结也不是没理由啊，被别人一带就跑，ch还偷着乐呢[吃瓜]
看到这么多人骂ch，我很开心，剩下人的键盘呢？[脱单doge][妙啊]",9
6422,"转自笨B小藍
（删一次发一次）XDM接力了
一个个来，1.确实不是跳舞还债，是没还上钱就要跳舞还债了，没发展成本子结局是不是还要感谢一下mhy啊。😅
2.跳舞只是为了庆祝，庆祝啥啊？什么八重麻雀屋reborn啊？不就是又一家赌坊开业吗？
3.和赌博没关系→姬子:“当我不识字今天没赚到两个亿别想我收手，发牌吧。”上个剧情还塑造姬子是个警官，这就赌上头了欠一屁股债？而且捣毁了胡狼的赌坊结局就是又开了一家赌坊？说正能量的这也太太正能量了吧
4.兔女郎、跳个舞不算mai&#39;rou。确实，看看丽塔这跟直接内 衣 上阵有啥区别吗？；德丽莎百岁老萝莉穿上  面色  潮红的给客人开门哦(这不感谢mhy客人是呆鹅？)；八重樱:“你们两个这么含蓄，观众们不会喜欢的。”(还得更open一点更好哦)剩下的都不说了，这不算mai&#39;rou只能用mai&#39;shao来形容了。
5.观众就四个人是不是还得感谢mhy没搞成万人围观赌坊开业👯‍♀️趴啊？😅这里舰长指代的谁啊？不还是讨好外服玩家。跳舞还债⑧行，跳舞吸金就很冰/清/玉/洁了是吧？
6.是这MMD质量的问题？好够舔好够s的问题？官方发的能和同人一个概念？甲贺年更的MMD都不用官号发不打官方水印。官号发这不是坐实了官方外服特供电子机？而且还真是mhy做的呢，mhy日服就不是mhy了是吧。另外国服配音都给这活动下场和👯‍♀️女兔神对号入座了，这波怎么说啊？这怎么给国服给总部开脱？
7.侮辱角色的不是mhy？把它整的烂活拿出来说了一下🤢到你了吗？对不起呢，可是🤢人的源头是mhy呢。那你是不是要自闭取关卸载游戏啊，其实这样还有助于改善游戏环境，而且也能让你面对更好的生活，我个人觉得是很积极的一件事。
8.确实，爱评评不评滚。",4
6423,再说一句，恶心恶心恶心恶心恶心恶心,4
6424,"我一直把崩坏三当成养成游戏来玩，强度怎么样我不太在乎，大家说的强度骗氪什么的我都是睁一只眼闭一只眼，直到我看到了外服的兔女郎我终于绷不住了，国内外任何的强度氪度差别我都可以接受，这次我真的太失望了，四年多的人设毁于一旦，真恶心，真的太恶心了。
删了我还发",3
6425,"👴在碧蓝航线，佳丽三千！
👴在瓦罗兰，注视一切！
👴在四叶草剧场，一呼百应！
👴在平安京，万民来朝！
👴在战双，南征北战！
👴在方舟，万人敬仰！
👴在fgo，拯救人理！
👴在公主焊接，👴就是天！
👴在纯爱黄油，好歹是主角！
🤡在崩三，隐身🤡
（转载，接力，欢迎补充）我看你评论能删几次",3
6426,我下原神真是个正确的决定啊[阴险][阴险]过几年我不会再换个游戏吧🤡🤡🤡🤡,3
6427,溜条狗@崩坏3第一偶像爱酱,3
6428,好家伙，播放量跟不上评论了,3
6429,祝崩坏三，蒸蒸炎上[呲牙][呲牙],3
6430,特别喜欢一句话 请回答社区礼仪问题,3
6431,"就在各位冲的时候，国际服因为油管10w播放量，送了班长兔女郎挂件。
已经嘲讽拉满了，还要自欺欺人吗？岁月静好们？",4
6432,😭😭😭跟我走吧，我愿意把你赎出来，你不要再出去卖了🤡🤡🤡呜呜呜,3
6433,来嘛，别无视我们啊，看不起我们就直说,3
6434,"b站评论验证问题：发现电竞赌博以什么理由举报
笑死😅 根本不举报 甚至让老婆穿上兔女郎去跳舞[给心心][给心心][给心心]",3
6435,好删评，至少删了4000+了，估计要删到4000+才罢休吧[呲牙],3
6436,我就想问问有无懂哥知道为啥崩坏3没有中文歌[嗑瓜子][嗑瓜子][嗑瓜子],5
6437,"最近的热知识，崩坏3的开发运营情况:

开发商→miHoYo

运营商→国服:miHoYo、台服:miHoYo、日服:miHoYo、国际服:miHoYo、韩服:心动网络。建议复制，还在扯独立运营、代理这种尬洗都给他们科普一下。

还有扯什么质量的，不是每个人都只要够s就***好吗?同人无论咋样同人看看笑笑就算了，官方号发不是坐实了把人设当机卖?

还有看视频:《崩坏3国际服》三周年庆祝视频,国服配音小姐姐都给复每女兔神们下场对号入座了，已经没什么好说的了

日服已经确定3**会.上mv。

台服瓜，台服补给出的是上中下圣痕自选箱，国服就靠硬歪，概率还比国服高。

请大家复制起来。 。",3
6438,"女武神在微信上的样子
女武神在推特上的样子",3
6439,收人啦，收人啦！战双收留心碎舰长，不肝不氪，在这里你就是构造体的中心，我们有男有女，可萝莉可御姐，你还在等什么？快来成为首席和我一起拯救地球[doge],3
6440,考虑过让国服白嫖吗，这样帮你洗地的人会肯定会变多吧[吃瓜],16
6441,"低情商：国内高冷百合，外服倒贴，ntr
高情商：真正的Eva联动",3
6442,"转自笨B小藍
（删一次发一次）XDM接力了
一个个来，1.确实不是跳舞还债，是没还上钱就要跳舞还债了，没发展成本子结局是不是还要感谢一下mhy啊。😅
2.跳舞只是为了庆祝，庆祝啥啊？什么八重麻雀屋reborn啊？不就是又一家赌坊开业吗？
3.和赌博没关系→姬子:“当我不识字今天没赚到两个亿别想我收手，发牌吧。”上个剧情还塑造姬子是个警官，这就赌上头了欠一屁股债？而且捣毁了胡狼的赌坊结局就是又开了一家赌坊？说正能量的这也太太正能量了吧
4.兔女郎、跳个舞不算mai&#39;rou。确实，看看丽塔这跟直接内 衣 上阵有啥区别吗？；德丽莎百岁老萝莉穿上  面色  潮红的给客人开门哦(这不感谢mhy客人是呆鹅？)；八重樱:“你们两个这么含蓄，观众们不会喜欢的。”(还得更open一点更好哦)剩下的都不说了，这不算mai&#39;rou只能用mai&#39;shao来形容了。
5.观众就四个人是不是还得感谢mhy没搞成万人围观赌坊开业👯‍♀️趴啊？😅这里舰长指代的谁啊？不还是讨好外服玩家。跳舞还债⑧行，跳舞吸金就很冰/清/玉/洁了是吧？
6.是这MMD质量的问题？好够舔好够s的问题？官方发的能和同人一个概念？甲贺年更的MMD都不用官号发不打官方水印。官号发这不是坐实了官方外服特供电子机？而且还真是mhy做的呢，mhy日服就不是mhy了是吧。另外国服配音都给这活动下场和👯‍♀️女兔神对号入座了，这波怎么说啊？这怎么给国服给总部开脱？
7.侮辱角色的不是mhy？把它整的烂活拿出来说了一下🤢到你了吗？对不起呢，可是🤢人的源头是mhy呢。那你是不是要自闭取关卸载游戏啊，其实这样还有助于改善游戏环境，而且也能让你面对更好的生活，我个人觉得是很积极的一件事。
8.确实，爱评评不评滚。",393
6443,"米哈游为了庆祝4.2版本以来接连的喂屎成功，请了一位著名画师创作一幅名为《女武神们的祝福》的大型油画作为献礼。很不情愿的画师在威逼下接受了工作。
画完成后，米哈游前来验收，结果让他大吃一惊：画面上是板鸭对着舰长强颜欢笑，背后是赤裸裸的氪金充值。
“这是什么？”米哈游愤怒的问道。
画师答道：“这是你要的女武神的祝福。”
“是女武神们，其她人呢？”
“她们在外服穿着兔女郎跳舞呢。”",3
6444,"我有一招妙计
国内正常崩3漫画
国外直接改本子怎么样？主角就是🐑大人",3
6445,[傲娇][傲娇]不出兔女郎我不买,15
6446,"转载，原帖来自米游社用户空山和雲
在微信，支付宝找出具体的充值消费记录。以微信举例:
1.点击“钱包”,然后点击右上角“账单”
2.进入账单后，点击右上角右.上角“统计”
3.进入统计界面后,下拉,在“支出排行榜”内找到“miHoYo games“这一选项, 点进去就可以看见进一年来在米哈游的消费记录
4.点击每一笔记录,然后截图，截图完成后,去QQ加崩坏三官方客服,客服QQ号:800189596
加完之后,跟他要求***,然后把你的游戏id,电子邮箱,消费记录截图发给他(一定是单笔订单的截图）这时候他肯定会给你开电子fa piao,不慌,跟他要纸质的(作为消费者,根据消费者法规,我们有权利选择罚瞟形式),同时一定要说明白,每笔订单都单独开一张fa piao。
放心,米哈游不会真给你开的,如果有足够多的玩家同时要求开纸质fa piao，他真给开了能累死他
这时候不慌，直接打纳税服务热线，电话号:021-12366
然后按1-4-4即可人工服务,可能要排队耐心等等(注意,米哈游上海公司一定要打上海的区号021)
步骤二:人工服务直接投诉不给***
步骤三:提供mihoyo相关信息地址和公司全名(上海米哈游影铁科技有限公司，上海市嘉定区银翔路655号1幢11层1101室)
步骤四:等(3-10个工作日)
只要投诉人数超过一定数量国税局就会给mihoyo打电话督促罚瞟的发放
这时候我们的目的就打成了,如果真的有足够多的人参与,ch绝对会妥协,而不是像曾经那样删帖控评,置之不理。
这时候,停止施压。大功告成
重复重点:
1.定要求开纸质fa piao!2.定要打纳税服务热线!",3
6447,"[吃瓜]崩二也有兔女郎
想喷策划就直接喷嘛，谁没喷过策划呢。",3
6448,花嫁呆鹅好像是继黑符和机甲雷八之后的第三个五词条皮肤诶[热词系列_知识增加],3
6449,真以为感到不满的都是把纸片人当老婆的人吗？一边是剧情里临危不惧正义凛然视死如归的形象，另一边是扮成欠债兔女郎在舞台上大跳热舞。别忘了这可是官方自己做自己发的视频，别说那些老婆党了，仅仅是作为一个喜欢这些角色的玩家我都觉得接受不了。,4
6450,好家伙，看评论区比玩游戏还有意思多了,3
6451,".                        /´ /) 
                       /¯ ../
                     /... ./
                    /... ./
              /´¯/&#39; ...&#39;/´¯`.¸
          /&#39;/.../... ./... ....--
        (&#39;(...´(... ....... ,~/&#39;...&#39;)
         \.......... ..... ..\/..../
           &#39;&#39;...\.... ..... . _..´
             \....... ..... ..(
               \..... ..... ...\
给爷爬，S B策划，我就是去玩FGO也不在碰崩三了[无语][无语][无语]",4
6452,你猜我买不买？装死不表态 表态前 [微笑][微笑][微笑]除了米孝子谁还给你MHY氪一毛钱谁就是沙口[OK][OK]正好月卡昨天刚没,9
6453,好家伙，以前角色出婚纱，出魅魔，出泳装的时候不冲，区区兔女郎冲了，这到底是双标还是你们歧视兔女郎啊。,5
6454,不好看，不好看，兔女郎兔女郎，我要兔女郎，这个不好看，人家不要[妙啊],3
6455,麻烦加点舰长吧，重视下玩家好吗,3
6456,"一个个来，1.确实不是跳舞还债，是没还上钱就要跳舞还债了，没发展成本子结局是不是还要感谢一下mhy啊。😅
2.跳舞只是为了庆祝，庆祝啥啊？什么八重麻雀屋reborn啊？不就是又一家赌坊开业吗？
3.和赌博没关系→姬子:“当我不识字今天没赚到两个亿别想我收手，发牌吧。”上个剧情还塑造姬子是个警官，这就赌上头了欠一屁股债？而且捣毁了胡狼的赌坊结局就是又开了一家赌坊？说正能量的这也太太正能量了吧
4.兔女郎、跳个舞不算mai&#39;rou。确实，看看丽塔这跟直接内 衣 上阵有啥区别吗？；德丽莎百岁老萝莉穿上  面色  潮红的给客人开门哦(这不感谢mhy客人是呆鹅？)；八重樱:“你们两个这么含蓄，观众们不会喜欢的。”(还得更open一点更好哦)剩下的都不说了，这不算mai&#39;rou只能用mai&#39;shao来形容了。
5.观众就四个人是不是还得感谢mhy没搞成万人围观赌坊开业👯‍♀️趴啊？😅这里舰长指代的谁啊？不还是讨好外服玩家。跳舞还债⑧行，跳舞吸金就很冰/清/玉/洁了是吧？
6.是这MMD质量的问题？好够舔好够s的问题？官方发的能和同人一个概念？甲贺年更的MMD都不用官号发不打官方水印。官号发这不是坐实了官方外服特供电子机？而且还真是mhy做的呢，mhy日服就不是mhy了是吧。另外国服配音都给这活动下场和👯‍♀️女兔神对号入座了，这波怎么说啊？这怎么给国服给总部开脱？
7.侮辱角色的不是mhy？把它整的烂活拿出来说了一下🤢到你了吗？对不起呢，可是🤢人的源头是mhy呢。那你是不是要自闭取关卸载游戏啊，其实这样还有助于改善游戏环境，而且也能让你面对更好的生活，我个人觉得是很积极的一件事。
8.确实，爱评评不评滚。",3
6457,雷八六块钱预订不知道够不够给ch买棺材[保佑],5
6458,冲区别对待的也冲歪了，国际服周年活动一向国内没消息的，日服，台服限定圣痕那不都是区别对待?早怎么没见你们冲？国际服二周年的活动国内就没动静，国服大概都没几个人知道吧？这次三周年国内没消息根本不是什么过不了审，是国际服周年活动一向和国服没关系，但是这次这帮人整大了。,3
6459,国服下等人还不速速给婚纱掏钱😅,3
6460,我....我撑不住了[灵魂出窍]大家伙请接住接力棒，老夫先休息了，明天还要练车,3
6461,还穿花嫁呢，直接穿兔女郎装，不更好？,3
6462,BV1dK4y1U7LY,3
6463,作为17年入坑，去年脱坑的舰长，这波操作直接给我整蒙了，秀啊，这不足一年的时间发生了什么[笑哭],3
6464,这件婚纱穿出去国际服卖应该可以大赚吧，别尬黑我说的是婚纱😅,3
6465,冲都不会冲，抓不住终点，指出来了就被扣帽子，也真不赖ch分化玩家，要我我也是自愿分化，明明是区别对待的问题，变成了绿帽问题,10
6466,"我一直把崩坏三当成养成游戏来玩，强度怎么样我不太在乎，大家说的强度骗氪什么的我都是睁一只眼闭一只眼，直到我看到了外服的兔女郎我终于绷不住了，国内外任何的强度氪度差别我都可以接受，这次我真的太失望了，四年多的人设毁于一旦，真恶心，真的太恶心了。
删了我还发",3
6467,🐏大人看兔女郎跳舞 国服看着一群孙笑川[嗑瓜子],3
