,content,num_like
4572,希望在城市里找人不光是搜名字，搜境界也行。,0
4573,来年天元山 愿与众位道友互换道侣。。不是 互相切磋道法心得[滑稽],0
4574,[笑哭]我终于可以去救我那蠢道侣了,0
4575,建议加个遁法,0
4576,好耶~,0
4577,更新慢点没关系，只要好玩就行,0
4578,[牛年],0
4579,希望增加装备系统进来，还有丹药能不能搞稀有点，比如战斗中吃的丹药威力大但是特别稀有，感觉像mu刷怪一样,0
4580,邮箱能不能按寄件人分类啊[笑哭]想删拍卖会的邮件 又想留下别人给我寄的邮件,0
4581,快快快,0
4582,冲冲冲,0
4583,哦哦噢噢噢哦哦，期待着,0
4584,我就想知道我的猪儿虫可以化龙了么？,0
4585,帅帅帅！！,0
4586,我的跟屁虫什么时候化龙？[doge],0
4587,[打call],0
4588,太好了！祝愿鬼谷工作室蒸蒸日上越来越好！师傅！徒弟来救你了！,0
4589,要  来  了,0
4590,木修大招太弱了   打这个一个大招出了毒沼   啥召唤物都A不出来就被秒了,0
4591,技能组还是四个吗？有点单调阿，我是挺期待再加的，靠平A实在没排面,0
4592,终于可以去揍悟道境那帮畜牲了,0
4593,在，什么时候开发手游,0
4594,元婴后期，我看中了一个忠贞女但是她已经有老公了，虽然干掉她老公就像踩死蚂蚁，但是那样就会和她永远结仇没法在一起。期间我用3年刷满对她的好感同时说她老公坏话，但是一直都没用。网上看了攻略忠贞女需要先和她敌对，在和她老公友好，最后对她老公说她坏话，他们才会离婚。当时我都想放弃了，虽然一个天道气息可以让仇人好感度瞬间拉满，但是这游戏的好感度是双向的，他对我友好，我对他还是仇恨，所以只能切磋交谈论道慢慢刷，于是又用3年把好感度反过来刷了一次。然后意想不到的事情发生了，妹子被人杀了，没办法帮忙找药救人要紧，用了6个月刷满材料救活了妹子，她男人又被人杀了。还是没办法又用6个月刷了材料把她男人救活。过后就不断对她男人说坏话但是仍然没有作用。我一气之下，把她男人给杀了。想着开修改器直接把参数调了算了。这时候我突然有了上帝的感觉，一个念头忽然闪过:自以为是的成为上帝随意操控别人真的好吗？我陷入了纠结，同时看着之后她无助的到处寻找复活她男人方法的时候，我被感动了，醒悟了。是我的就是我的，不是我的一定不是我的。尘世间是存在能感动上天的爱情的！我送给了这女的一颗复活丹，虽然那时她是我的仇人，但还是接了下来去就她的丈夫去了。虽然这两个人因为我的一厢情愿被我玩弄十年，但我确确实实是救了她们两次命，这颗复活丹后，我们三人不再相欠。虽然化神没开，但我很庆幸在元婴末期度过了情劫。希望在下一个阶段能遇到新的挑战！,0
4595,建议把培养队友也搞上    战斗时候  希望队友也能上,0
4596,玩法肯定都会有，就看更新速度了，开局神器都没开放玩，我们看各种小说的奇思妙想还是有点难的，希望在做现有规划的内容的时候，可以把现有的问题多多优化一下吧。[奋斗],0
4597,2021,0
4598,"化神悟道
羽化登仙
准仙真仙
人仙金仙
天仙玄仙
小罗仙
大罗仙
无暇仙
极道仙
盖世仙
混沌仙
造化仙
仙君
仙尊
仙王
仙帝
暂时就编到这吧[doge]",0
4599,"1.自己创建门派
2.自己创造功法 (属性)
3.随机寻宝(法宝＋天材地宝，目前就这几种)
4.炼器  找寻天材炼器",0
4600,在蹲拍卖行，的红色 劲功法 蹲了差不多10次都没有出现，TMD  吧里有人说之前的化神材料改了没有用了  我差不多有10套就这样废了？[笑哭][笑哭][笑哭][笑哭],0
4601,好家伙，几个月前知道的鬼谷就是到元婴，现在才化身[白之女王_生气],0
4602,招人做3d版本不[滑稽],0
4603,"说实话，更新太慢了。
[呲牙]有没有后面更高的境界",0
4604,以前的存档会刷新吗(不想开档到心累),0
4605,散修呢[滑稽]整个散修体系又是一套玩法，还有杀人越货的，做这事越多敌人越多，增加摸到好装备概率，成正比例关系。还有复活替身防止逃跑失败，易容啥的，看到镇子里有天眼技能的敌人就不敢去。,0
4606,面试完当场化神,0
4607,我的大刀已经饥渴难耐了！[阴险](唯我),0
4608,3.27得大机缘，百万元婴入化神！,0
4609,建议加个赌博系统，就是比赛的时候可以押注，压谁赢那种,0
4610,加油!!!!!,0
4611,这个好诶,0
4612,什么时候更新口衔玉狐,0
4613,有个小建议，关于地图上的城镇门派，是不是可以做成实际地图，好比野图有传送阵分区。门派城镇的各个区域都做出实际的建筑和路径。然后希望新的突破方式不再是刷刷刷就行。,0
4614,[热词系列_芜湖起飞]终于更新了，等死我了,0
4615,建议出一种可随境界提升而一同升级的功法[doge],0
4616,希望在城市里找人不光是搜名字，搜境界也行。,0
4617,来年天元山 愿与众位道友互换道侣。。不是 互相切磋道法心得[滑稽],0
4618,[笑哭]我终于可以去救我那蠢道侣了,0
4619,建议加个遁法,0
4620,好耶~,0
4621,更新慢点没关系，只要好玩就行,0
4622,[牛年],0
4623,希望增加装备系统进来，还有丹药能不能搞稀有点，比如战斗中吃的丹药威力大但是特别稀有，感觉像mu刷怪一样,0
4624,邮箱能不能按寄件人分类啊[笑哭]想删拍卖会的邮件 又想留下别人给我寄的邮件,0
4625,快快快,0
4626,冲冲冲,0
4627,哦哦噢噢噢哦哦，期待着,0
4628,我就想知道我的猪儿虫可以化龙了么？,0
4629,帅帅帅！！,0
4630,我的跟屁虫什么时候化龙？[doge],0
4631,[打call],0
4632,太好了！祝愿鬼谷工作室蒸蒸日上越来越好！师傅！徒弟来救你了！,0
4633,要  来  了,0
4634,木修大招太弱了   打这个一个大招出了毒沼   啥召唤物都A不出来就被秒了,0
4635,技能组还是四个吗？有点单调阿，我是挺期待再加的，靠平A实在没排面,0
4636,终于可以去揍悟道境那帮畜牲了,0
4637,在，什么时候开发手游,0
4638,元婴后期，我看中了一个忠贞女但是她已经有老公了，虽然干掉她老公就像踩死蚂蚁，但是那样就会和她永远结仇没法在一起。期间我用3年刷满对她的好感同时说她老公坏话，但是一直都没用。网上看了攻略忠贞女需要先和她敌对，在和她老公友好，最后对她老公说她坏话，他们才会离婚。当时我都想放弃了，虽然一个天道气息可以让仇人好感度瞬间拉满，但是这游戏的好感度是双向的，他对我友好，我对他还是仇恨，所以只能切磋交谈论道慢慢刷，于是又用3年把好感度反过来刷了一次。然后意想不到的事情发生了，妹子被人杀了，没办法帮忙找药救人要紧，用了6个月刷满材料救活了妹子，她男人又被人杀了。还是没办法又用6个月刷了材料把她男人救活。过后就不断对她男人说坏话但是仍然没有作用。我一气之下，把她男人给杀了。想着开修改器直接把参数调了算了。这时候我突然有了上帝的感觉，一个念头忽然闪过:自以为是的成为上帝随意操控别人真的好吗？我陷入了纠结，同时看着之后她无助的到处寻找复活她男人方法的时候，我被感动了，醒悟了。是我的就是我的，不是我的一定不是我的。尘世间是存在能感动上天的爱情的！我送给了这女的一颗复活丹，虽然那时她是我的仇人，但还是接了下来去就她的丈夫去了。虽然这两个人因为我的一厢情愿被我玩弄十年，但我确确实实是救了她们两次命，这颗复活丹后，我们三人不再相欠。虽然化神没开，但我很庆幸在元婴末期度过了情劫。希望在下一个阶段能遇到新的挑战！,0
4639,建议把培养队友也搞上    战斗时候  希望队友也能上,0
4640,玩法肯定都会有，就看更新速度了，开局神器都没开放玩，我们看各种小说的奇思妙想还是有点难的，希望在做现有规划的内容的时候，可以把现有的问题多多优化一下吧。[奋斗],0
4641,2021,0
4642,"化神悟道
羽化登仙
准仙真仙
人仙金仙
天仙玄仙
小罗仙
大罗仙
无暇仙
极道仙
盖世仙
混沌仙
造化仙
仙君
仙尊
仙王
仙帝
暂时就编到这吧[doge]",0
4643,"1.自己创建门派
2.自己创造功法 (属性)
3.随机寻宝(法宝＋天材地宝，目前就这几种)
4.炼器  找寻天材炼器",0
4644,在蹲拍卖行，的红色 劲功法 蹲了差不多10次都没有出现，TMD  吧里有人说之前的化神材料改了没有用了  我差不多有10套就这样废了？[笑哭][笑哭][笑哭][笑哭],0
4645,好家伙，几个月前知道的鬼谷就是到元婴，现在才化身[白之女王_生气],0
4646,招人做3d版本不[滑稽],0
4647,"说实话，更新太慢了。
[呲牙]有没有后面更高的境界",0
4648,人均元婴后期怎么玩啊[傲娇][傲娇][傲娇],0
4649,吃了修仙小说的红利，游戏完成度之底，让我不得不佩服脑补党想像力之强。,0
4650,多少人在等着救化神悟道的道侣封档了[呆],0
4651,打五个boss集五个灵气，感觉又重复呀,0
4652,不用更新了，我现在已经能打过悟道初期的NPC了[吃瓜][吃瓜],0
4653,"正道魔道可以加点东西 
魔道功法夺人修为 天魔解体招式之类的
话说一本功法可以连着几个境界 一本只一境界难受啊
有木有直通大道的 鬼谷内门有木有",0
4654,我好想向天再借500肝,0
4655,悟了悟了,0
4656,终于来了！,0
4657,[热词系列_好耶],0
4658,[笑哭]快开羽化！！我道侣凉了等着我救[笑哭],0
4659,神器有新的了吗？没有下次再来问[doge][doge][doge],0
4660,快开创意工坊快开创意快开创意工坊快开创意工坊快开创意工坊快开创意工坊快开创意工坊快开创意工坊快开创意工坊,0
4661,能不能搞个重铸道基的方法，先人道筑基之后废掉修为重修天道筑基，要不难度特别高的话打不过去,0
4662,求求后期出炼器的话，出个能自己把飞剑，葫芦，船那样的坐骑提升到各种匹配境界的功能。,0
4663,冲！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！[神楽Mea_给我钱][神楽Mea_给我钱][神楽Mea_给我钱],0
4664,芜湖起飞[热词系列_吹爆][热词系列_芜湖起飞],0
4665,[脱单doge],0
4666,期待,0
4667,所以说这个版本到底会不会开放创意工坊？,0
4668,真实,0
4669,能不能把NPC得升级，不限制在玩家的升级内啊？我玩命打材料给老婆，结果她还是不肯升？这是在等我吗？[辣眼睛],0
4670,创意工坊什么时候开啊[牛年],0
4671,推开洞府大门，化作剑影赶往慕仙，就此化神,0
4672,起飞,0
4673,要不要考虑一下把山海经搬到游戏里[doge],0
4674,玩到26年了  [辣眼睛],0
4675,双修图改了吗,0
4676,差评文案我都写好了[doge],0
4677,道侣死在未开放地区的我，已经一个月没敢动那个档了。,0
4678,期待后续的新内容，别和前面一样重复度那么高就好了。,0
4679,什么时候开创意工坊啊，后期刷刷刷也蛮无聊的。,0
4680,建议简化回血回蓝丹药分优等，合格，不合格。,0
4681,老婆我去救你了[大哭][大哭],0
4682,偷技能的那个天赋是真的没用，我一元婴修士要那个筑基期心法做啥啊，npc化神也一堆筑基期心法我是真没法，你给个机会让我洗掉啊，不然只能重玩了[酸了],0
4683,希望这回不是打小龙虾了,0
4684,为什么不能喝npc结缘，强烈要求加这个[大哭][生气][生气],0
4685,建议加一个玩家可以发布悬赏，收购材料或者挂人仇杀，用等价的物品或高价的灵石作为给NPC的报酬[吃瓜],0
4686,不是每周五更新吗？27不是周六吗,0
4687,终于可以化神了！！！,0
4688,这游戏要是能整个自己创建功法的话，会怎么样[微笑],0
4689,可算是化神了,0
4690,跟屁虫会更新后可以变龙了嘛？[脱单doge],0
4691,@城主鬼谷藏龙,0
4692,总算能去救我师傅了。,0
4693,也把之前的收集材料的模式改一改吧。同质化太严重了,0
4694,化身老婆有救了[大哭][大哭][大哭],0
4695,。。。,0
4696,ohhhhhhhh,0
4697,淦[阴险]老银币们[阴险]劳资报仇的机会来了,0
4698,nb,0
4699,Ohhhhhhhhhbbbbbb,0
4700,我很期待剧情互动[捂脸],0
4701,支持！,0
4702,我觉得可以开发其他简单的化神悟道的途径 突破后的属性给少一点 这样也能解释了为什么会有那么多比较水的化神悟道的npc 天梯可以作为给玩家挑战的最高属性的突破途径,0
4703,水修还有希望吗？（哭）,0
4704,游戏卖那么多，怎么粉丝没有几个,0
4705,明天更新，👴今日坏了档[热词系列_好耶][热词系列_好耶][热词系列_好耶][热词系列_好耶][热词系列_好耶][热词系列_好耶][热词系列_好耶][热词系列_好耶][热词系列_好耶] 日,0
4706,所以我合欢宗什么时候出[脱单doge][脱单doge][脱单doge],0
4707,就在昨天我化神初期的道侣被一个元婴中期的打败了 她化神是磕药上去的吗,0
4708,所以说这个版本到底会不会开放创意工坊？,0
4709,真实,0
4710,能不能把NPC得升级，不限制在玩家的升级内啊？我玩命打材料给老婆，结果她还是不肯升？这是在等我吗？[辣眼睛],0
4711,创意工坊什么时候开啊[牛年],0
4712,推开洞府大门，化作剑影赶往慕仙，就此化神,0
4713,起飞,0
4714,要不要考虑一下把山海经搬到游戏里[doge],0
4715,玩到26年了  [辣眼睛],0
4716,双修图改了吗,0
4717,差评文案我都写好了[doge],0
4718,道侣死在未开放地区的我，已经一个月没敢动那个档了。,0
4719,期待后续的新内容，别和前面一样重复度那么高就好了。,0
4720,什么时候开创意工坊啊，后期刷刷刷也蛮无聊的。,0
4721,建议简化回血回蓝丹药分优等，合格，不合格。,0
4722,老婆我去救你了[大哭][大哭],0
4723,希望这回不是打小龙虾了,0
4724,为什么不能喝npc结缘，强烈要求加这个[大哭][生气][生气],0
4725,建议加一个玩家可以发布悬赏，收购材料或者挂人仇杀，用等价的物品或高价的灵石作为给NPC的报酬[吃瓜],0
4726,不是每周五更新吗？27不是周六吗,0
4727,终于可以化神了！！！,0
4728,风灵月影宗弟子狂喜,0
4729,呜呼，起飞,0
4730,入坑一个月，洪荒刚刚元婴，现在又有化神玩，很舒服,0
4731,好家伙 值3块8了[doge],0
4732,我就想知道有没有添加百合贴贴系统，如果没加，那我过几天再来问[热词系列_知识增加],0
4733,[OK]化神？羽化豆浆白倒在我的脚下,0
4734,能不能在steam上打个折,0
4735,唉 要是我喜欢的小说能制成高质量游戏就好了,0
4736,更新后会不会出现老存档不兼容新版本的情况啊，我洪荒指修完结了，剑修和刀修也元婴了,0
4737,建议根据名字变换属性，隐藏属性什么的。比如取名韩立，给一个苟神隐藏属性。,0
4738,希望功法能改成类似斗破苍穹那种天地玄黄的类型,0
4739,出个暗杀的宗门  元婴后期 被化神杀死 在新地图救不了？ 你出得了钱 就可以报仇。[吃瓜],0
4740,好呀！终于能化神悟道了！老婆我来了！,0
4741,三个档升元婴的时候都是一边躲狐狸的红心心一边在心里默念碧落黄泉碧落黄泉,0
4742,程序员辛苦了[笑哭],0
4743,太好了，又更新了，等我下，，我马上就可以选好先天气运了，随机了八百年，就是没有随到想要的开局，可点这东西还真TM上瘾[妙啊][妙啊],0
4744,终于要来了吗   我就等着化神给我师父搞七极那个复活丹了[辣眼睛],0
4745,我把宗主泡到手了我想接替宗门怎么办[doge],0
4746,路过辟个谣，去看贴吧试验贴，忠贞对道侣一样生效。我也实测，道侣有忠贞情种并且给他修改个满好感的异性好友，照样不会绿我，只会月月粘着我。忠贞道侣还是会绿你这种情况现在已经辟谣了。而当初谣言起来就是源于开修改器关系必定成功不关的，还有一诺千金刚出来的时候代码出现bug导致的，新版本早就修复了。,0
4747,今天刚开一个档，第一次拍卖会的时候闲着无聊往后拉一了下，然后我就看到了几个悟道，羽化，登仙境的[微笑]（一定要仔细看），我身上没东西，只能向小辛姐借了几个小小的彩礼（天道之气）。后面就是永宁州随我横行[OK],0
4748,等了好久了，一上线每个月都有不同的化神悟道堵着揍我，这顶得住啊？,0
4749,终于要更新了，圣阳可以攻略吗,0
4750,还能不能百合，不能就算了,0
4751,芜湖，剑修继续刮痧喽,0
4752,牛逼牛逼牛逼牛逼牛逼,0
4753,这游戏美术风格是真的出彩。,0
4754,评论区已经公然出现大量有关修改器的梗了吗……这是不好的兆头啊，虽然这游戏确实挺肝的~~,0
4755,可以生孩子了吗？,0
4756,真的想支持国产，但实在对修仙类不感冒。,0
4757,法宝系统如果真能像小说一样那就太好了，感觉鬼谷的法宝系统太弱了，小说里那么多法宝，在鬼谷里全成了功法，怪掉落的天材地宝也就升级用，升了级后就没用了,0
4758,什么时候出手机版啊,0
4759,能不能给主角加亲兄弟姐妹呢,0
4760,我相信一部分人想在这个视频看到跟屁虫化龙,0
4761,我也觉得，增加红色功法获取难度，甚至可以出点小套装效果,0
4762,nice，公务员考试完事后直接起飞,0
4763,只要你更新，我们就是好兄弟[脱单doge],0
4764,彳亍，两点一到，我准备起飞了,0
4765,不是26嘛我去,0
4766,风灵月影宗弟子狂喜,0
4767,呜呼，起飞,0
4768,入坑一个月，洪荒刚刚元婴，现在又有化神玩，很舒服,0
4769,好家伙 值3块8了[doge],0
4770,我就想知道有没有添加百合贴贴系统，如果没加，那我过几天再来问[热词系列_知识增加],0
4771,[OK]化神？羽化豆浆白倒在我的脚下,0
4772,能不能在steam上打个折,0
4773,唉 要是我喜欢的小说能制成高质量游戏就好了,0
4774,更新后会不会出现老存档不兼容新版本的情况啊，我洪荒指修完结了，剑修和刀修也元婴了,0
4775,建议根据名字变换属性，隐藏属性什么的。比如取名韩立，给一个苟神隐藏属性。,0
4776,希望功法能改成类似斗破苍穹那种天地玄黄的类型,0
4777,出个暗杀的宗门  元婴后期 被化神杀死 在新地图救不了？ 你出得了钱 就可以报仇。[吃瓜],0
4778,好呀！终于能化神悟道了！老婆我来了！,0
4779,三个档升元婴的时候都是一边躲狐狸的红心心一边在心里默念碧落黄泉碧落黄泉,0
4780,程序员辛苦了[笑哭],0
4781,太好了，又更新了，等我下，，我马上就可以选好先天气运了，随机了八百年，就是没有随到想要的开局，可点这东西还真TM上瘾[妙啊][妙啊],0
4782,终于要来了吗   我就等着化神给我师父搞七极那个复活丹了[辣眼睛],0
4783,我把宗主泡到手了我想接替宗门怎么办[doge],0
4784,路过辟个谣，去看贴吧试验贴，忠贞对道侣一样生效。我也实测，道侣有忠贞情种并且给他修改个满好感的异性好友，照样不会绿我，只会月月粘着我。忠贞道侣还是会绿你这种情况现在已经辟谣了。而当初谣言起来就是源于开修改器关系必定成功不关的，还有一诺千金刚出来的时候代码出现bug导致的，新版本早就修复了。,0
4785,今天刚开一个档，第一次拍卖会的时候闲着无聊往后拉一了下，然后我就看到了几个悟道，羽化，登仙境的[微笑]（一定要仔细看），我身上没东西，只能向小辛姐借了几个小小的彩礼（天道之气）。后面就是永宁州随我横行[OK],0
4786,关系列表的人能拖动换位置吗？我想把老婆和朋友们放前面[微笑],0
4787,我改了一大把的一品化神丹，见人发一颗,0
4788,起飞[OK],0
4789,除了这些，要我说就再出一个联网dlc用来pk，就周末才开放，平时没事就单机刷战斗力，周末就pk多好，,0
4790,终于能化神了,0
4791,突然发现鬼谷工作室logo和三星堆人脸有点像,0
4792,总觉得创意工坊要优于其他所有内容的优先级去更新，除了bug的修复以外，这个游戏最大的问题还是重复度太高，基本就是收集材料—突破境界，所以如果能让玩家diy至少简单的剧情，也会平添不少趣味，好了，不装了我就是想要一个鬼谷苍穹，三十年河东，三十年河西啥的太带感哈哈[doge],0
4793,建议双修十次以上有几率怀上,0
4794,咋一个个的都放26.27这几天啊[笑哭],0
4795,又一个在我生日更新的，太棒了今年,0
4796,bug反馈：道侣超过一定数量的时候，你就看不到徒弟和义子女的界面了！这一点张三先生、李四先生要修改一下。这是个bug，看不到义子女和徒弟，就没法解除关系，转化为道侣呀！目前我的道侣数量为300,0
4797,建议加新的破境界方法，例如魔道妖道的修炼法，靠杀人的那种。对了还有靠双修的那种。,0
4798,[星星眼],0
4799,boss的技能是真的帅,0
4800,我希望能用感悟天地来提高境界。比如说修为到一定阶段可以遇到感悟天地的奇遇，进入一个心境迷宫，这个迷宫没有回头路，走哪条路完全靠自己选的选项对话，选的好能得到唯一限定的永久气运或者功法等等。既然是悟道，不能还是打小龙虾吧。,0
4801,更完地界还可以更仙界的，大罗金仙！,0
4802,好耶,0
4803,有换衣服的功能吗,0
4804,翻译：三个字 把肝拿来,0
4805,鬼谷八荒杀疯了啊（指的是程序员的头发）,0
4806,终于来了！！,0
4807,终于,0
4808,@鬼谷工作室  荒字多了一个点，是有什么特殊含义吗，还是说写错字了,0
4809,所以说什么时候先把传宗接代问题解决了？,0
4810,怎么又踏马推迟了一天啊,0
4811,别忘了 杀神宗 我登仙巅峰 连神都可以暗杀[OK],0
4812,回来了！都回来了！！,0
4813,鼠标图案能增加几个样式么？我经常找不见自己的鼠标,0
4814,又有新大招了，[吃瓜]剑修天下第一[吃瓜],0
4815,我终于可以帮你报仇了,0
4816,所以什么时候打折[doge],0
4817,好家伙，希望这次升级不会和之前一样刷一堆本吧,0
4818,想玩龙门锦鲤[酸了][酸了],0
4819,化神一出，羽化不是是个人就能打？,0
4820,是不是普通难度就不能元婴啊，都开悟道了我怎么还不能升元婴,0
4821,道侣归尘方才筑基，老婆至死都是炼气！,0
4822,手刷了一千万灵石 7个红心法 武技绝技神通是剑法 身法是风身法 全是红的 化神4个材料 一品化身丹已经攒齐了 云陌洲全宗门加了一遍 战斗资质平均300 主要是某些宗门有仇恨不让买果子 道侣30个左右吧 这游戏说实话玩的已经无欲无求了 就是有一个登仙境的姐姐 好感已经5了 天天和我双修 但不答应我求婚 我为了她忍痛休掉了结晶期的老婆 我看她也没有其他人 可能是单纯嫌我境界太低 每次她到下一个洲我都只能看着一片黑影里那个小绿点 默默骂李四 希望天下舔狗不得house 舔到最后一无所有 连个备胎都不是[保佑],0
4823,希望多加点galgame要素,0
4824,[笑哭]我就希望少来点SL的元素真的遭不住,0
4825,希望不要玩法太单一，要给人眼前一亮的感觉，来点新鲜的。[微笑],0
4826,老婆，我终于能去暮仙洲救你了！,0
4827,啥类型的游戏啊，老刷到，也没太看明白,0
4828,总觉得创意工坊要优于其他所有内容的优先级去更新，除了bug的修复以外，这个游戏最大的问题还是重复度太高，基本就是收集材料—突破境界，所以如果能让玩家diy至少简单的剧情，也会平添不少趣味，好了，不装了我就是想要一个鬼谷苍穹，三十年河东，三十年河西啥的太带感哈哈[doge],0
4829,建议双修十次以上有几率怀上,0
4830,咋一个个的都放26.27这几天啊[笑哭],0
4831,又一个在我生日更新的，太棒了今年,0
4832,bug反馈：道侣超过一定数量的时候，你就看不到徒弟和义子女的界面了！这一点张三先生、李四先生要修改一下。这是个bug，看不到义子女和徒弟，就没法解除关系，转化为道侣呀！目前我的道侣数量为300,0
4833,建议加新的破境界方法，例如魔道妖道的修炼法，靠杀人的那种。对了还有靠双修的那种。,0
4834,[星星眼],0
4835,我希望能用感悟天地来提高境界。比如说修为到一定阶段可以遇到感悟天地的奇遇，进入一个心境迷宫，这个迷宫没有回头路，走哪条路完全靠自己选的选项对话，选的好能得到唯一限定的永久气运或者功法等等。既然是悟道，不能还是打小龙虾吧。,0
4836,更完地界还可以更仙界的，大罗金仙！,0
4837,好耶,0
4838,有换衣服的功能吗,0
4839,翻译：三个字 把肝拿来,0
4840,鬼谷八荒杀疯了啊（指的是程序员的头发）,0
4841,终于来了！！,0
4842,终于,0
4843,@鬼谷工作室  荒字多了一个点，是有什么特殊含义吗，还是说写错字了,0
4844,所以说什么时候先把传宗接代问题解决了？,0
4845,怎么又踏马推迟了一天啊,0
4846,别忘了 杀神宗 我登仙巅峰 连神都可以暗杀[OK],0
4847,回来了！都回来了！！,0
4848,yue了，28还有公务员考试，然后还有国考面试，只能下个月再玩了,0
4849,希望新技能多点,0
4850,主城不能买个房子吗[滑稽]  老婆都有了 房子呢[辣眼睛],0
4851,天元山这次就出了？,0
4852,考完试回家就肝,0
4853,我买来玩了几分钟，不会玩，就退了[笑哭][笑哭],0
4854,加个欢喜禅，还有血腥魔道，炼鬼幡之类的吧，现在的不够爽,0
4855,张三：这周，我不再是张川,0
4856,我要当宗主,0
4857,太牛逼啦！！！！,0
4858,上周没有更新就因为这个pv?????[doge],0
4859,燃起来了！,0
4860,[吃瓜]这次更新法宝吗？,0
4861,这升级材料我也就集齐了两个月,0
4862,鬼谷微信公众号被腾讯删了[无语],0
4863,张川张川,0
4864,很真实，我已经加入风灵月影宗了,0
4865,看在我妻子是你道侣的份上，饶我一命吧。[doge][doge][doge],0
4866,有联机了吗  一直很想玩这个游戏  但我喜欢联机玩不喜欢自己一个人玩单机,0
4867,鬼谷八荒居然在怪物猎人rise发售的第二天更新，这是要我双重爆肝,0
4868,能把这游戏放到ns上卖吗，，，，方便玩,0
4869,法地财侣，还缺地，没有洞天福地。修士突破应该在自己的洞府，在野外突破没有安全感。突破后可以加点npc 互动，不然没有装逼的快感。,0
4870,化神材料都快放发霉了 终于开了,0
4871,我终于终于终于能去宰了那些绿我的人了。急死了哥,0
4872,其实吧 我觉得把突破失败有雷劫 改成每次突破都有雷劫 而且雷劫的威力会根据你各种灵根的数值 越高威力越大 突破后得到的收益越好   5种灵根满了 来个五色神雷  这场面 还是不错的[惊喜]  有没有和我一样想法的[doge],0
4873,"[脱单doge]其实感觉刀剑枪拳掌指的武法可以增强一下打击感，拆招、化解、招架、击退啥的

和灵法区别大一些",0
4874,一诺千金老婆能多点建模吗[抠鼻][抠鼻],0
4875,好耶！,0
4876,等更新化神等了那么久，我在元婴肝了那么长时间  技能心法全红，参悟也肝得基本全完美了  然后突破后一个红色完美可能还不如一个同境界蓝色  [妙啊]突然有点不太想玩了,0
4877,等我悟道了！我要把他们全部鲨啦！,0
4878,芜湖～[哈哈],0
4879,进来直接一键三连，支持国产。,0
4880,作为一个化神，打怪不能飞吗，还用走路[笑哭],0
4881,我在想战斗画面可不可以再精致好看一些，然后关卡特色增加一些，比如boss的一些特殊打法，我觉得人物角色模型能不是火柴人就好了，这个游戏我看到了无限的可能性。,0
4882,[吃瓜],0
4883,不见不散！,0
4884,等你更新完，我就去买一份,0
4885,27号上午复试[tv_doge]，复试完就可以坐电脑面前等了,0
4886,[嗑瓜子]话说有没有道友只有一个妻子没有道侣的？,0
4887,[doge]元婴到化神的材料改了。,0
4888,推荐把突破时的雷劫改成一个小副本，雷劫幻化成的天兵天将。,0
4889,这游戏有个大缺点，费劲心思弄的完美词条功法没用几下就得换/复读,0
4890,打开洞府大门，满头白发的某位修士灵气一转，化作惊鸿赶向慕仙州。,0
4891,火修，未开过修改器，单个存档游戏时间82小时，NPC提升境界速度太快了更新两个月，妻子化神，仇人化神，然后妻子被杀，我一个元婴后期想在一一年之内收集化神期的丹药太难，我当时还在纠结怎么打勾陈跟 玄武，这不是开玩笑吗，只能风灵月影，冲到化神地图刷材料制作丹药，千辛万苦救火妻子，然后把多余的材料都送给妻子 关闭风灵月影，回到云陌州继续修仙，事实证明我化神在三年后。。。。,0
4892,[热词系列_好耶],0
4893,什么时候能开宗立派啊？[思考][思考][思考],0
4894,提个问题，原来的化神材料还有用吗？没用我连夜卖掉去,0
4895,玩法太单一了，除了刷材料泡道侣，无事可干，多更新点玩法吧。,0
4896,该驰骋暮灵州了[tv_doge],0
4897,我现在就以人格起誓，我的道侣玉洁冰清、贤良淑德;我的义父刚正不阿、不近女色，我没有被任何人戴绿帽子!,0
4898,悟道以下我已无敌，只要开了悟道，我全给你们杀了!!![阴险],0
4899,我第一个档上次更新的时候坏了，希望这次不会....,0
4900,我认识了个女的好感三颗心了准备收了当徒弟，帮她修到练气后期，她去找练气初期的茬，被练气初期打成重伤，现在不是很想收她当徒弟了[呲牙],0
4901,这游戏前途简直不可限量，很多其他游戏或是武侠小说的设定都可以搬到这游戏里来，就是官方群里的假大空和凡尔赛吹B大仙太能吹b了，有些人游戏都没玩明白就洪荒洪荒的，开游戏第一个档是极难，困难都不配，这种话都能说的出来，如果这不是官方群我早就退了[辣眼睛],0
4902,为什么一堆炼气NPC送我结晶功法。[笑哭],0
4903,忽然想起，开放化神悟道两个境界，多两个逆天改命词条，那么。。。,0
4904,欲化神先化凡,0
4905,加油，多按照你们自己的想法来，祝越来越好,0
4906,就要硬刮[doge],0
4907,终于来了[给心心],0
4908,"[脱单doge]其实感觉刀剑枪拳掌指的武法可以增强一下打击感，拆招、化解、招架、击退啥的

和灵法区别大一些",0
4909,一诺千金老婆能多点建模吗[抠鼻][抠鼻],0
4910,好耶！,0
4911,等更新化神等了那么久，我在元婴肝了那么长时间  技能心法全红，参悟也肝得基本全完美了  然后突破后一个红色完美可能还不如一个同境界蓝色  [妙啊]突然有点不太想玩了,0
4912,等我悟道了！我要把他们全部鲨啦！,0
4913,芜湖～[哈哈],0
4914,进来直接一键三连，支持国产。,0
