,content,num_like
2485,三年就能加快更新速度？抱歉我等不及[doge][doge],0
2486,保护,0
2487,保护,0
2488,白色杀人魔死了以后应该是相对安全的，干嘛不趁此机会多探索一会儿，多讲点内容呢？hxd我怂。又好奇。,0
2489,来的这么早我应该可以前排了吧[妙啊],1
2490,欢迎来到晚上，刷不到系列[doge][doge],1
2491,[热词系列_知识增加][热词系列_知识增加][热词系列_知识增加],1
2492,辽niao阔[doge],1
2493,白嫖[doge],0
2494,评论好多。。。打字好快,0
2495,8小时我来晚了,0
2496,看我翻到了什么,0
2497,一小时！俺出息了！,0
2498,惊了，股东狂喜,2
2499,我想去水龙敬乐园,1
2500,上期结尾白吐槽了[笑哭],1
2501,第一,1
2502,片头烂活。但是很好 所以很烂。但是烂的很好。所以又烂又好。,1
2503,瞧谁不起呢，删了四点发,1
2504,今天周四，我说的,1
2505,明天星期五，又快放假了[笑哭],1
2506,活儿整得不太烂，所以有点好,1
2507,草，封面居然没有违和感。我还认真想了一下,1
2508,我旷工了?,1
2509,喜欢上个片头[害羞],1
2510,一定要周四更新呀[tv_doge],1
2511,这也太水了吧？为什么正片只有15秒[doge],1
2512,我猜的是后面的杯子 我不给了[doge],1
2513,那么请问，购物车里的subvers怎么购买[妙啊],1
2514,我还以为2077终于更新了呢[辣眼睛],1
2515,我感觉我被骗三连了，但我没有证据[doge],1
2516,片头彩蛋:后边白的杯子,1
2517,老板便宜点吧，六块七太贵了[doge],1
2518,刚刚,0
2519,前排！,0
2520,确实,0
2521,汤达人,0
2522,热乎！[妙啊],0
2523,好耶！我好快！,0
2524,芜湖,0
2525,猩商人[热词系列_知识增加],0
2526,速度啊～,0
2527,这个B        oy终于更新了,0
2528,草 汤达人,0
2529,不知道说什么，就虫子零食吧[doge],0
2530,最早的一次[doge],0
2531,喔！！！两分钟前！！！！,0
2532,！！,0
2533,出息了,0
2534,新概念店长小王,0
2535,前排,0
2536,呕吼,0
2537,好烫！,0
2538,我之前还在录播组那里说录播都放了估计不会出视频，太可惜了，没想到散老师还是剪了视频出来，狂喜！！这个游戏散老师玩的真的很有意思，散言散语太下饭了，[热词系列_爱了爱了],7
2539,"小女孩逆袭之旅，好几周目打的太痛苦了所以直播隔了很久才放出，远离恐惧哈哈哈。
喜欢的话欢迎收藏三连支持~",1
2540,"不错，还没看但是我想我很满意这次的视频
（离得这么近却想不出什么话）",1
2541,好家伙大家太快了,1
2542,逍 遥 杀 人,1
2543,好家伙，两百年前的素材了哈哈,1
2544,笑死我了，散老师怎么和粉丝取同一个视频名字,4
2545,24分钟！好耶,1
2546,南书房开心大学,1
2547,啊啊啊啊大晚上看着好害怕,1
2548,哈哈哈哈哈哈哈哈哈哈哈简介的远离恐惧太可爱了,1
2549,第一,1
2550,好前啊啊啊啊啊啊啊嗷呜嗷呜汪汪呀呀呀呀呀,1
2551,发生什么事了？,1
2552,来啦！！！,1
2553,前排,1
2554,好早！！！！,1
2555,等了好久终于出了[星星眼],1
2556,平静的地面暗藏凶险～,1
2557,来了！支持！,1
2558,那本书好像烦人的橘子[笑哭][笑哭][笑哭],1
2559,有生之年系列！[星星眼],1
2560,另一半不存在怎么办[doge],1
2561,我缺的是买游戏的钱么？我缺的是一起玩游戏的人[doge],0
2562,明明笑笑是个智障，为什么在这个视频了反而看起来聪明些呢[笑哭],0
2563,"曾经跟我一块逃出生天的好朋友，乐的跟煞笔一样，多美好的时光，现在确天人永隔，今天在看到这种游戏，确没人跟我一块玩了。
本来两个游戏宅男，确因为生活放弃了爱好，现在连生活也没了，人这一生真是悲哀",0
2564,怎么没到结局！[热词系列_泪目][热词系列_泪目],1
2565,老戴操作极其下饭，笑笑手还没生[笑哭],1
2566,生日快乐,1
2567,吸眼睛我觉得是个恐怖游戏,1
2568,笑笑鬼谷八荒，更新化神了[鼓掌][鼓掌],1
2569,戴笑CP🎅🏼磕了[2021拜年纪_嘲笑],1
2570,198还是有些贵了[无语],1
2571,好家伙，我刚打算去看录播，结果就看到这视频，哎，我啪的一下就点了进来,1
2572,！！！！手机坏了的我错过了啥,0
2573,戴妈妈黑色洛城嘞？,0
2574,逃出生天无敌,0
2575,好看诶！,0
2576,这不是那个奥斯卡老哥做得吗？当时看他屌得不行，没想到真的有东西,0
2577,这是我的第2001个收藏！我爱笑笑和戴妈妈！,0
2578,我懂了，这是跳舞模拟器0.0,1
2579,徐大虾你更新的速度简直让我方圆内500之内垃圾自动分类[doge],1
2580,来啊来,1
2581,今天刚打开哔哩哔哩大虾就更新了？,1
2582,瓦！,1
2583,热评。。。是什么来着,1
2584,10：18,1
2585,铐起来[doge],1
2586,投币后观看 养成好习惯,1
2587,"想必各位来的早的都想不出骚话吧？
[Cat_confuse][doge][doge][doge]",1
2588,热乎的,1
2589,"课代表来了
总结一下：
主角是大shuai哥（喜欢跳舞
好了没了不用看了[脱单doge]",1
2590,来晚没骚话了，兄弟们救救,1
2591,丫头 真想狠狠把你给办了,1
2592,前一千,1
2593,不愧是你,1
2594,没想到大虾还会这么多舞蹈，爱了爱了[脱单doge],1
2595,挖槽我操，烫手,1
2596,呦呦呦，这是鸽子吗！第一次见，长见识了[doge],1
2597,自从有了B站，每天过着皇帝的生活，有人献歌献舞，表演才艺，朕还要挨个批阅点评，盖红章，朕甚是劳累。,1
2598,评论区真是恶气冲天真就应验了一句 打个破游戏有什么好吊的,1
2599,我记得有个游戏，不知道是不是无尽之剑。小时候手机上玩的，好多忘了，但有一个特别清楚，就是玩这游戏的时候我去攒碎片攒出了个什么盾牌，好像叫太阳盾牌,1
2600,无尽之剑2/3代至今还在玩的老玩家，在哪里？！[tv_发怒],1
2601,可以在哪里下载啊？,1
2602,当时是真的辉煌，我印象中比较好的有:现代战争1-4，nova1-3，六发左轮，生死九毫米，芒刺在背，蝙蝠侠黑暗骑士，超凡蜘蛛侠1-3当然也有无尽之剑。但是这些现在都找不到了，也不知道为啥,1
2603,论原神的热度是怎么来的[辣眼睛],1
2604,根据经济能力来吧，真要是全部买断那没钱的人就不配玩游戏了？我既玩单机也氪金，可以说我愿意氪金的游戏我并不觉得质量很差，买断制游戏体验是很好，但能不能别一杆子打死氪金游戏，盈利手段≠质量,1
2605,"总结:只要是现在的免费游戏收益比买断收益占比效率高都难而出现中国3A大作。环境趋势,还是玩家们自己造成的.",1
2606,赶上回热乎的,0
2607,目前有什么好玩的手机游戏嘛就像这种的[呲牙][呲牙],1
2608,市场决定一切。单机游戏不如网游赚钱，所以开发商更愿意做网游，投入少，回报高。不是开发商只想做网游，而是做单机赚不到钱。问题的核心还是出在玩家上，买个98的游戏很多人都心疼，但花钱买个98的皮肤眼都不眨一下。早期盗版横行也是制约单机发展的一大要素，网游不怕盗版，但单机游戏非常怕，所以就逼着开发商只能做网游。游戏环境想变好，首先玩家的消费习惯和消费观念就要先开始改变，只有大部分人不再为氪金游戏买单了，这些游戏才会自然的被市场淘汰，什么时候单机游戏的收入能超过网游了，那你就能看到网游走弱，单机走强了。不过也不能说，单机就比网游好，网游有些方面还是有单机没有的优势的。核心是大家如果都愿意为好的游戏买单，那就会有更多好的游戏，粗制滥造的游戏能赚到钱，那开发商就不会用心去做真正好的游戏。,1
2609,无尽之剑！泪目了,1
2610,只有在玩网游的时候才能发现有钱人多，第一次玩阴阳师的时候看到商店里648元只有几十个抽抽的时候都惊呆了，这玩意这么贵的吗，平时买个3a都得等打折，网游可能不适合穷人,1
2611,评论区PVP开始了，搬好板凳准备吃瓜[吃瓜],1
2612,艾拉瑞亚没人知道嘛，，真的好玩,1
2613,游戏本身就是作为消费品来满足客户需求的，tx恰那么多烂钱也是因为他本身就是有能力去恰烂钱，再烂的游戏都能恰到钱，就是因为他有这个受众，就算世界上少了一个腾讯，也不会多几个玩家会去花钱在买断制游戏上，就拿wzry来说，人家买皮肤图啥啊，第一是好看，第二是可以拿来装杯，就算没这个游戏，这些个客户群体，会稀罕买断制吗？人家花钱就是图一个高人一等，买断制这种众生平等的机制，他们真的不想要。换而言之，一些大作3A游戏的暴死，叫好不叫座，是因为本身就不符合当前的市场环境，时间是唯一的解药，我们能做的，只有去反对盗版抄袭，维护游戏市场本来就应有的秩序，同样，游戏并没有所谓的鄙视链，唯一值得我们鄙视的，只有盗版和抄袭！,1
2614,真是可惜了无尽之剑系列，幸好我的账号还有无尽之剑能下载回来。。。无尽之剑真的是我见过最帅的武器，没有之一，有生之年如果能得到一把一比一完全还原的无尽之剑真的此生无憾了[给心心],1
2615,敖厂长 要回归本源了？,1
2616,开屏金[脱单doge],1
2617,手机上的3a我只承认现代战争系列(5之前)，本以为10年后的今天能玩到真正堪比pc游戏的手机3a没想到8年前的Gameloft居然已经是巅峰了[吐][吐][吐],1
2618,嘻嘻，刀修也废了，一起刮痧，剑修好歹有个远程，好家伙是不是因为刀修之前太牛现在砍成这样，近战打不了重明[呲牙]我打不死他，他也打不死我，非要逼我退出游戏才行。,2
2619,觉得难的玩普通就行了，洪荒难度高我觉得没问题，毕竟这是最后的关卡了，主要是把bug修复,2
2620,我就纳闷了 一个单机游戏  你做什么平衡啊？ 玩家玩的是爽  不是PVP  就算你要平衡  你加强别的流派不就好了  你削弱什么呢？  好不容易探索出的玩法  给改没了  针不戳,2
2621,来了，化神的机缘终于来了，吾等域外之人苦苦等待的化神机缘已至，还不速速起身，夺取化神之气？重明，陆吾，玄龟，蛟龙。准备好了吗？,40
2622,"麻烦修补一下道界的bug,太多了[辣眼睛]目前遇到最恶心的就是那个残血无敌，词条上说的1.5s无敌，起码得有一分钟的无敌[大哭]，我小怪都打不死，今天打了一天，快吐了[辣眼睛]，还有慕仙州的拍卖会，说好的拍卖化神与悟道境界的功法，结果全是悟道的，没有一本是化神的[吐]",2
2623,三哥加油,55
2624,希望出一个系统，在你和别的修仙者打完之后。在决定对方生死之时，在附近有你或者对方的好友或者仇人的时候回跳出来打断。比如你在打败对手决定要杀人了的时候对方的好友被战斗的异象吸引过来一看发现自己的好友即将被杀于是跳出来阻止。如果是放人之类的会跳出来化解仇恨，如果是杀人就会跳出来救人。,5
2625,悟道了，又没事干了。[doge],2
2626,麻了，不想说什么，但是你这搞的确实有点不干人事了[辣眼睛],2
2627,一开始是冲着修仙来的，就是享受在这个世界里无忧无虑的游走，结果硬是整成打怪升级游戏，而且还偏偏打不过，不说了，给个差评下了，啥时候有心情了再玩,2
2628,在？我新开档的剑修，为什么一进图身法就进CD了？每个房间都会进CD，20秒，你把我神通扣掉得了？,2
2629,太踏马肝了，直接开修改器秒boss了,2
2630,那我明天岂不是可以打怪猎和单手玩射击类游戏，后天就能化神悟道？！！！,19
2631,你们是刷刷刷build游戏，和黑魂只狼这种魂类游戏是有本质区别的。当玩家大量的重复工作去凑齐build，到头来还要被数据调整被怪虐，这样的难度提升是没有意义的，,2
2632,我也觉得难度有点过高了，不知道是不是bug。还是简单档，纯水修，元婴几十年，全红色心法（随便搭配的），参悟70%的技能词条。化神副本打得很艰难。要知道元婴以前从来没这么完善过技能，有时候两三个本阶段的技能就可以轻松突破了，毕竟简单档。从来没有哪个阶段是技能拉满才去突破的，结果化神打的尤为艰难。我在想我如果开一个新档，没有心思在元婴停留几十年学技能，这化神该怎么打？,2
2633,正好省考回来安慰我受伤的心灵[doge],26
2634,我只想知道跟屁虫能化🐉了吗[脱单doge],15
2635,"我就是想反应下：
(1)化神登神梯BUG不少，回去用身法可以多拿一次碎片，5个魂根本没有触发效果(我都硬打完12层)，steam评论h区还有一大堆。
(2)一般化神太硬核了，不然就要跟我一样，在元婴磨十几年全红都差点没打过。
(3)化神后升悟道，那个界太离谱了，我2.4w满血704的防进去(第三层)，雷霆连续劈十几下一次1000多。进去就被秒(这一般难度？)
(4)能不能不要这么肝了？真受不了，而且本身一单机游戏本身就是用来爽的，你为啥要削弱。游戏发展方向有问题又不是完东方和魂类游戏。
(5）你们游戏的优点是剧情新颖游戏爽快不硬核。偏向休闲刷刷刷。你削弱玩家强度同时，又加强BOSS难度，这样玩家没了爽点和快感并不好。这样你们设计游戏洪荒模式有什么意义 ？
(6)建议先开创意工坊
我都等他3小时都没回我，我直接发在评论区里，xdm顶我上去[辣眼睛][打call]",2
2636,隔壁王大娘家的狗都化神了，我还在元婴。。不应该境界越往上，人数越少嘛。现在我咋觉着就我没化神,2
2637,后期要能加一些类似天魔入侵这样的事件    就好了,1
2638,本来就赞一下，看完还是投币吧[嗑瓜子],0
2639,童年啊[酸了],0
2640,读书的时候，上电脑课无聊碰了一下，然后老师非常亲切的收了我二百个口香糖，话说玩游戏跟口香糖有什么关系？二百个……他不嫌牙齿难受吗[笑哭],0
2641,自己催自己gkd的up主你可真棒[doge],0
2642,相当于把游戏初期设定逆推了一遍,0
2643,创意不错,0
2644,努力和收获不太成正比啊,0
2645,好活，赏[热词系列_三连],0
2646,太强了，我一白嫖怪都不白嫖了,0
2647,有点意思,0
2648,为了童年一键三连已献,0
2649,做得很不错，加油！,0
2650,天际线up路过学习，老老实实在我收藏夹里吃灰[doge][doge][doge],0
2651,吊,0
2652,"BiliBili2021学年上半学期期末卷
班级:               姓名:             考号:             考场:

考前须知 选择题请使用2B铅笔填涂，非选择题题型，一律使用0.5毫米签字笔或钢笔书写，请保持书面整洁，凡是未遵守规则导致的意外失分，BilBil概不负责。

缺考标记  □（考生禁填)

一、请根据视频内容选择正确答案
       1  A B C D     2  A B C D     3  A B C D
       4  A B C D     5  A B C D     6  A B C D
二、请根据视频内容判断正误，对的打&#34;✔&#34; 错的打&#34;✘&#34;
         1（     ） 2（     ） 3（     ） 4（     ）
三、请简单概述视频内容（限制20字，不含标点符号）
        ——————————————————————
        ——————————————————————
四、任务型阅读
        1 请赏析视频内容_____________________
        2 请概述视频的主要内容_______________
        3 视频主要讲了一件什么事？作者想要表                 达的情感是什么?___________________________
         4.UP主是正人君子吗，为什么？___________________________
         5.防伪标志（小武得得专属）
五、作文
      人们常说，人不缺乏美，只缺乏发现美的眼睛，请你结合生活实际来谈谈，这个视频究竟美在哪里?（题材不限，诗歌除外，不得少于800字）",0
2653,我进来直接三连，看个鸡脖[脱单doge][脱单doge][脱单doge][脱单doge],0
2654,毫无违和感[tv_doge],0
2655,牛皮！！！,0
2656,真的厉害，宝藏UP，赶紧多个视频都投币支持了一下[打call],0
2657,这一定是GAME BOY版[doge],0
2658,刚看完老蕃茄的视频,0
2659,前排,0
2660,一播放69评论[无语],0
2661,[脱单doge],0
2662,刚刚[doge],0
2663,前排,0
2664,一分钟前,0
2665,前排。,0
2666,大家好，我宣布一件事：“我是伞兵”[doge],0
2667,前排,0
2668,镖客本职是游戏测试的吧,0
2669,B站总有些没关注一个UP的用户[doge][doge],1
2670,刚来b站，就看到了传说中的面筋人，针不戳,0
2671,前排 前排！,0
2672,好家伙1播放49评论,0
2673,前排[doge],0
2674,前排呀,0
2675,"现在，我对up主说话：
这是一套取关装置，
他连接着B站推荐系统。
如果我取关了你，
你视频上首页的概率就会减少，
随之给你投币的人也会减少，
同时我也不会再投币。
现在，我将点击取关按钮。
同时，我也将成为你有史以来
最 大 的 罪 犯。
但我不会忏悔，
因为这是唯一的选择。
我知道up正看着我的评论，
但up对我的评论从未理睬，
无言是最大的轻蔑。
我已经忍受这种轻蔑很多个视频了。
现在，如果你愿意，可以继续保持沉默。
我只给你30秒的时间[doge]",0
2676,热和,0
2677,刚刚[doge],0
2678,来了来了,1
2679,我选的的杯子明明是后面的Tenga啊[doge],1
2680,这星期只拖更了一天，加油继续努力,1
2681,嗯～因为我们觉得这很cool,1
2682,好活 当赏~!,1
2683,"哪个杯子里没有“这个”硬币？
我猜对了[doge] 我白给了",1
2684,弹幕呢？没弹幕我吃个屁饭[生气],1
2685,我穿越了？,1
2686,太坏了，只点赞,1
2687,火钳刘明,1
2688,缓存区爆炸[哦呼],1
2689,不愧是stn ，你怎么知道我明天上课？[doge],1
2690,前,1
2691,五分钟前555,1
2692,好活，就是有点烂[doge][doge],1
2693,谋杀股。。。诶[煌-震撼],1
2694,就这，再晚点发[doge],1
2695,今天周三？,1
2696,这个硬币必须指的是这个 而不是是个硬币就行 所以我白嫖的理直气壮[脱单doge],1
2697,1播放量55评论就离谱[doge],1
2698,最开始和丹尼尔玩的孩子是怎么回事呢？[第五人格_疑惑],0
2699,开玩笑我超勇的,0
2700,他是我看着火起来的[2233娘_大笑]越来越棒,0
2701,本集高能:                      (👴交白卷又如何),0
2702,烧山！,0
2703,哈哈哈哈哈,0
2704,一小时,0
2705,好耶——！把我鲨了给镰刀子买个红秋裤[脱单doge],0
2706,弹幕不多，我不看！,0
2707,[热词系列_好耶],0
2708,[doge],0
2709,[热词系列_好耶],0
2710,封面还以为湖边小屋更新了[doge][doge][doge],0
2711,我三连了，快去更新！,0
2712,关注了[热词系列_好活],0
2713,hhhhh,0
2714,吓人[灵魂出窍]，在下午[嘟嘟],0
2715,兄弟们，我白嫖了，我做的对吗？,0
2716,1分钟前,0
2717,都这么快的吗,0
2718,真不错,0
2719,以后给王哥投币也要降价还价吗[doge],0
2720,前排！！！,0
2721,热乎的小王！,0
2722,还热乎！,0
2723,奸商,1
2724,黑猩当铺[doge],1
2725,这个人老贪猩了[doge],1
2726,我还做过物理课代表呢，现在不照样忘得一干二净,1
2727,梦回欢天喜地黑猩商家[doge],2
2728,"贪财猩ⅹ
破产猩ⅴ
[笑哭][笑哭][笑哭]",1
2729,垂死病中惊坐起，撒子竟是你自己[脱单doge],1
2730,妈咪 饿饿 饭饭,1
2731,数学造诣=数学课代表,1
2732,王先生你的做VR呢,1
2733,第一,0
2734,我被安利了这游戏 已经转了一千多万了 感谢王哥[脱单doge],1
2735,小学数学课代表好,1
2736,标题里的这个傻子，是不是你自己[脱单doge],1
2737,为什么要被限流呢[笑哭],1
2738,散人干不死！！！前排来了！,1
2739,好家伙终于发了，我是穿越到了几月,1
2740,好耶！,1
2741,鲨  疯  了,1
2742,好耶,1
2743,冲厕所就挂了的恐怖游戏来了哈哈哈哈哈哈哈哈,1
2744,终于等到house,1
2745,前排！！,1
2746,哇——终于!!放出来啦!!!,1
2747,来了,1
2748,是你，散劳模,1
2749,前排！,1
2750,以 为 不 是 本 人,1
2751,好耶,1
2752,好耶,1
2753,散老师，劝你house为之，走正常的通关路线而不是黑化[doge],5
2754,[doge]来了,1
2755,来了来了下饭视频来了 正好吃饭呢[星星眼],1
2756,我向往自由,1
2757,1观看15弹幕B站特色[doge],1
2758,约个小伙伴清明玩！dddd我,0
2759,这个地方还能找女朋友吗[脱单doge][脱单doge],0
2760,好像一个人买了两个人都能玩,0
2761,"哈哈哈哈哈哈哈哈哈哈啊哈哈！[大笑]
蛤蛤蛤蛤蛤蛤蛤蛤蛤蛤蛤蛤蛤！[喜极而泣]",0
2762,我尼玛，这时长，你想肝死你的粉丝？,0
2763,烫手,1
2764,小女孩太像美末2里的艾比了，无法直视[笑哭][笑哭],0
2765,好看,0
2766,有朋友一起吗，游戏有了，玩的私信[热词系列_我太南了],0
2767,看完啦 大团圆结局真好,0
2768,有没有兄弟告诉我能不能同时用手柄和键盘玩,1
2769,看来今晚没得睡了，这就是今晚我追的番了[doge],1
2770,笑笑玩个subverse录播好不好呀,1
2771,早,1
2772,好家伙，剧情挺不错[妙啊],1
2773,老戴什么时候能直播啊，准备在哪里直播,1
2774,好家伙，一人饰两角[doge],1
2775,《我一定会更完》[doge],1
2776,大型森林冰火人[滑稽],1
2777,牛啊,0
2778,没有 还在睡呢,1
2779,草,1
2780,我爱你大虾[doge],1
2781,刚睡，感觉到某鸽子发视频就起来了,1
2782,大虾能吃大包吗[星星眼][星星眼],1
2783,论想抢热评，但是不知道写什么骚话好[辣眼睛][辣眼睛],1
2784,哟西，我好快,1
2785,出息了[OK],1
2786,两分钟烫死了,1
2787,[吃瓜][吃瓜][吃瓜],1
2788,早起的鸟儿有虫吃，晚起的鸟儿有虾吃[tv_doge]只要不被反杀,1
2789,我点了个踩，然后投了两个币，兄弟们，我做的对吗？[妙啊][doge],1
2790,你还有脸回来？[辣眼睛],1
2791,这个视频建议闭着眼睛听,1
2792,刚起,1
2793,5分钟，没骚话,1
2794,很好，保安没穿Nike[doge],1
2795,刚醒，第一次那么快[妙啊],1
2796,2：25,1
2797,"徐大虾的2021计划计数
大虾的2021计划 ：5/70
距上期视频相隔时间：10天",1
2798,n,0
2799,彪悍啊！这种这么好的视频为什么浏览量不高呢！可惜了,0
2800,这tm是真的？,0
2801,太他妈牛逼了，这种有新意的视频就该上去,0
2802,黑白要塞[doge],0
2803,这游戏贼难,0
2804,这也太牛逼了,0
2805,爸爸！,0
2806,全是细节，就连人质登机时的顶级弹药炸不出十字效果都有了[微笑],0
2807,这真的是画的吗？我服了。。。,0
2808,这得画多少张,0
2809,就一个币了 别嫌弃[呲牙],0
2810,6666,0
2811,画面没有瑕疵 不用包涵,0
2812,有物理引擎,0
2813,小时候最爱玩的游戏之一,0
2814,太牛逼了，这工作量惊人,0
2815,太还原了,0
2816,大佬，流弊[热词系列_吹爆][热词系列_三连],0
2817,求一个重装机兵,0
2818,手机上的3a我只承认现代战争系列(5之前)，本以为10年后的今天能玩到真正堪比pc游戏的手机3a没想到8年前的Gameloft居然已经是巅峰了[吐][吐][吐],1
2819,我之前跟哥们一起玩这个游戏卖太阳剑被他们喷死，后来真香了[OK],1
2820,记得当年在ipad上玩无尽之剑，当时还有个刷钱的bug，就是卖装备前划到最贵的剑上，唉 我的青春[大哭],1
2821,熬厂长跟新 这次一定,1
2822,《掠夺：乌鸦之剑》,1
2823,好像2004年就有侠盗猎车手这种经典游戏 放到现在来低端手机也能移植运行 反观那几个火的游戏 玩过以前老游戏的 真的对这种无感,1
2824,我就是那种单机买打折，网游狂冲的那种，CSOL花了一万多抽奖，现在也是一仓库垃圾了，想想我的steam游戏库都还没到5000…,1
2825,7轮回开始刷青素剑的扣1,1
2826,无尽之剑，当年iOS的招牌独占游戏，但随着手游质量的提升这种第三方的独占越来越没有吸引力，目前iOS在游戏方面也做了自己的arcade订阅，里面优质的独占不少，不过国区至今还没上。,1
2827,[笑],1
2828,"当时买了无尽之剑2.3，但是现在貌似也没办法下回来了，几年前还想下回来玩玩看的。手机游戏有好多很好玩的游戏，比如当年在塞班系统上玩到的地牢猎手2，这游戏刷刷刷是真的爽，可远比后面的3,4,5好玩得多。还有ios上有一款RPG我不记得叫什么了,画面是3D的，回合制游戏，人物建模是欧美人，玩家扮演的是男主角，路上会遇到女法师和基友，有打龙，使用属性魔法，路上会上雪山。我一直想找这个游戏，但是找不到了，应该不是最终幻想系列的。不知道有没有hxd帮忙找找",1
2829,我下面的话没有要洗米哈游的意思，如果你觉得我在硬洗，那权当做没看见好吗？印象里米哈游最开始做的游戏是买断制游戏，结果差点把自己整凉了，实在不赚钱，后来崩坏学园2选择网游的路线，免费玩内购的方式才算回血回过来了，后来的崩坏3也采取了这样的模式，然后大赚一笔（果然老树皮才是第一生产力[doge]）。我觉得原神真的很像一款单机游戏，如果抛去祈愿系统，某角色的传说任务做完后该角色加入会队伍一同冒险，地图完成度再高点，这尼玛绝对是个质量上乘的单机游戏，但我也能预料到这样的话很快会因为游戏太贵很多人不买而去网上下盗版，或者某游加速器2块8卖的就不仅是鬼谷八荒还有原神，那话就又扯到某游加速器廉价卖离线版游戏上了，为什么鹅厂把离线版下架道个歉事情似乎就这么过去了？人家工作室的权益明明被侵犯了却话都不敢正面说一句，微信相关公众号被删了还是啥也不敢吭（尽管那些公众号都是玩家自营），但早不封晚不封偏偏就选这个节骨点封这不就是司马昭之心，路人皆知吗？王者的一个皮肤建模拉胯的一批居然比巫师3附上DLC卖的还贵，我是真的不理解，整那玩意儿（皮肤）就一数据你花那么多钱买它干嘛？（至于一个皮肤的建模成本到底要多少我不是专业的我也不清楚，但是那建模精度咱也肉眼可见吧？）为什么咱国家的游戏市场是这样我虽然大致理解但是主观上总觉得很离谱。因为爷玩不了黄油了所以大晚上打了这么一段话，就这样吧轻点喷[微笑],1
2830,我觉得手游挺好的，3a和单机给的快乐很强烈，但时间太短，塞尔达我保底200小时，但也就200小时，王者荣耀我6000把，一把10分钟也有1000多小时。我觉得玩家对立就挺离谱的，我自己主机加游戏大概4000多，手游充值估计也有4000，我也没啥钱，从初中开始慢慢买慢慢充就有这么多了，也没充过648，一般人真的充不起648，月卡不香嘛。玩家与其对立还不如去恶心运营和游戏公司去，说不定还能让游戏降价，皮肤便宜卖，自己先搁这里内斗，让大厂看戏，没什么意思。,1
2831,热乎的[doge][doge][doge][doge][doge],1
2832,现在，手游有了很大改善，但还是很多坑,1
2833,火冰水！电毒风！光谱黑暗，我就是神！,1
2834,说买断制太贵和氪648其实完全不矛盾。这里分析一个角度，现在的手游大部分是抓住玩家的虚荣心理，很多人觉得充钱就高人一等，这就是为什么总有人会拿自己充了多少钱来说事。而买断制，尤其是剧情类的游戏，玩家享有的资源是平等的，玩这个体现不出优越感，那自然不会有人买账。,1
2835,"作为一个十几年的游戏迷
从街机游戏玩到网页游戏进化到网络游戏
再从单机游戏玩到手游，每个阶段都玩了几年几千小时，我说一句公道话
抽得起648的，自然也有钱支持国产单机
能买得起上千皮肤的，买一款国产单机也不在话下
但是，不是所有玩家，都在付钱抽卡，抽卡游戏会送一些抽卡的货币，让白嫖玩家玩下去，这就是最大的优势，你没法不赞同，如今的“免费”游戏盛行
每个人追求的游戏性不同，单机一要花时间，2要电脑，很多上班族就想坐地铁的时候掏出手机和大学同学打打游戏，他们也是648的主力
可以考虑一下，每款游戏的受众，站在对面的角度考虑，无风不起浪，2亿日活的王者荣耀，也不意外了",1
2836,玩家决定市场，市场决定玩家。,1
2837,那时候手游真好玩啊,1
2838,你们是刷刷刷build游戏，和黑魂只狼这种魂类游戏是有本质区别的。当玩家大量的重复工作去凑齐build，到头来还要被数据调整被怪虐，这样的难度提升是没有意义的，,2
2839,我也觉得难度有点过高了，不知道是不是bug。还是简单档，纯水修，元婴几十年，全红色心法（随便搭配的），参悟70%的技能词条。化神副本打得很艰难。要知道元婴以前从来没这么完善过技能，有时候两三个本阶段的技能就可以轻松突破了，毕竟简单档。从来没有哪个阶段是技能拉满才去突破的，结果化神打的尤为艰难。我在想我如果开一个新档，没有心思在元婴停留几十年学技能，这化神该怎么打？,2
2840,正好省考回来安慰我受伤的心灵[doge],26
2841,我只想知道跟屁虫能化🐉了吗[脱单doge],15
2842,"我就是想反应下：
(1)化神登神梯BUG不少，回去用身法可以多拿一次碎片，5个魂根本没有触发效果(我都硬打完12层)，steam评论h区还有一大堆。
(2)一般化神太硬核了，不然就要跟我一样，在元婴磨十几年全红都差点没打过。
(3)化神后升悟道，那个界太离谱了，我2.4w满血704的防进去(第三层)，雷霆连续劈十几下一次1000多。进去就被秒(这一般难度？)
(4)能不能不要这么肝了？真受不了，而且本身一单机游戏本身就是用来爽的，你为啥要削弱。游戏发展方向有问题又不是完东方和魂类游戏。
(5）你们游戏的优点是剧情新颖游戏爽快不硬核。偏向休闲刷刷刷。你削弱玩家强度同时，又加强BOSS难度，这样玩家没了爽点和快感并不好。这样你们设计游戏洪荒模式有什么意义 ？
(6)建议先开创意工坊
我都等他3小时都没回我，我直接发在评论区里，xdm顶我上去[辣眼睛][打call]",2
2843,隔壁王大娘家的狗都化神了，我还在元婴。。不应该境界越往上，人数越少嘛。现在我咋觉着就我没化神,2
2844,为啥我刷新道界里面词缀会卡死啊，就我一个这样嘛,2
2845,谢谢你，重明,2
